                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    108,                0.70737,                 1.8471,                 1.3469,                0.80262,                0.56052,                0.70778,                0.42069,                0.76305,                 2.2659,                 1.2128,              0.0099687,              0.0099687,              0.0099687
                    109,                0.71033,                 1.8573,                 1.3216,                0.78795,                0.55202,                0.69487,                0.41481,                0.75559,                 2.2534,                 1.2055,              0.0099681,              0.0099681,              0.0099681
                    110,                0.70772,                 1.8926,                 1.2977,                0.82997,                0.51625,                0.68984,                0.41167,                0.77736,                 2.3408,                 1.2326,              0.0099675,              0.0099675,              0.0099675
                    111,                0.73338,                 1.9038,                 1.3352,                0.79464,                0.55825,                0.70147,                0.40828,                0.77279,                 2.2458,                 1.2322,              0.0099669,              0.0099669,              0.0099669
                    112,                 0.7289,                 1.8719,                 1.3635,                0.77527,                0.54812,                0.68804,                0.40549,                0.76616,                 2.3266,                 1.2329,              0.0099663,              0.0099663,              0.0099663
                    113,                0.71188,                 1.7456,                 1.3153,                0.76163,                0.56907,                0.68988,                0.40125,                0.76541,                 2.2574,                 1.2249,              0.0099657,              0.0099657,              0.0099657
                    114,                0.70442,                 1.7213,                  1.326,                0.79456,                0.56313,                0.70428,                0.41603,                0.75191,                  2.289,                 1.2028,               0.009965,               0.009965,               0.009965
                    115,                0.69199,                 1.6587,                 1.2934,                0.81253,                0.55561,                0.70609,                0.42373,                0.75233,                 2.2385,                 1.1998,              0.0099644,              0.0099644,              0.0099644
                    116,                0.69729,                 1.7167,                 1.3222,                0.81727,                0.55106,                0.70462,                0.42569,                0.74989,                 2.2412,                 1.2017,              0.0099638,              0.0099638,              0.0099638
                    117,                0.69033,                 1.6821,                 1.3407,                0.82302,                0.52407,                0.69089,                0.42087,                0.76261,                 2.4003,                 1.2184,              0.0099632,              0.0099632,              0.0099632
                    118,                0.72799,                 1.8215,                 1.3426,                0.82065,                0.55124,                0.70485,                0.40858,                0.78685,                 2.3286,                 1.2539,              0.0099625,              0.0099625,              0.0099625
                    119,                0.73065,                 1.9408,                 1.3855,                0.76555,                0.55876,                0.68598,                0.41474,                0.75369,                 2.2483,                   1.21,              0.0099619,              0.0099619,              0.0099619
                    120,                 0.7116,                 1.7805,                 1.3438,                0.75398,                0.56215,                0.68492,                0.40475,                 0.7702,                  2.246,                 1.2294,              0.0099612,              0.0099612,              0.0099612
                    121,                0.73128,                 1.8332,                 1.3517,                0.77679,                0.54911,                0.68399,                0.41073,                0.76124,                 2.2745,                 1.2163,              0.0099606,              0.0099606,              0.0099606
                    122,                0.72642,                 1.9215,                 1.3271,                0.78747,                0.50859,                0.66261,                0.39221,                0.76129,                 2.3603,                  1.215,              0.0099599,              0.0099599,              0.0099599
                    123,                0.70188,                 1.8694,                 1.3325,                0.81161,                0.52243,                0.68318,                0.39796,                0.76447,                 2.3085,                 1.2243,              0.0099593,              0.0099593,              0.0099593
                    124,                0.70035,                 1.7084,                 1.3243,                 0.7466,                0.54109,                0.66661,                0.40153,                0.76137,                 2.2633,                 1.2193,              0.0099586,              0.0099586,              0.0099586
                    125,                0.68427,                 2.0414,                 1.3023,                0.77033,                0.54977,                0.68201,                0.41468,                0.74745,                 2.2222,                  1.201,              0.0099579,              0.0099579,              0.0099579
                    126,                0.70162,                 1.8335,                 1.3299,                0.76687,                0.58566,                0.70292,                0.42412,                0.75343,                 2.3045,                 1.2057,              0.0099572,              0.0099572,              0.0099572
                    127,                 0.7022,                 1.9368,                 1.3357,                0.79989,                0.56249,                 0.7076,                0.42505,                0.76057,                 2.2981,                 1.2113,              0.0099565,              0.0099565,              0.0099565
                    128,                0.68944,                 1.8564,                 1.3137,                0.80072,                0.36196,                0.59198,                0.35701,                0.80761,                 2.9267,                  1.286,              0.0099559,              0.0099559,              0.0099559
                    129,                0.70666,                 1.8025,                 1.3028,                0.76742,                0.52401,                 0.6639,                0.40124,                0.77805,                 2.3271,                 1.2309,              0.0099552,              0.0099552,              0.0099552
                    130,                0.71161,                 1.7719,                 1.2995,                 0.7839,                0.54887,                 0.6854,                 0.4155,                0.75998,                 2.2262,                 1.2074,              0.0099545,              0.0099545,              0.0099545
                    131,                 0.7062,                  1.752,                 1.3665,                 0.7609,                0.54359,                0.67171,                0.40428,                0.75417,                 2.2716,                 1.2092,              0.0099537,              0.0099537,              0.0099537
                    132,                0.69777,                 1.7283,                 1.3213,                 0.8087,                0.51619,                0.67115,                0.40742,                0.77799,                 2.3959,                 1.2309,               0.009953,               0.009953,               0.009953
